fid_num,src_file,subject,protocol,tr_ms,te_ms,x_ppm,x_hz,re_spect,im_spect,x_time_ms,re_fid,im_fid
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.180,305.664,2.665509e+04,3.239441e+04,0.5630,-8.773777e+00,1.017465e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.172,304.687,2.649249e+04,3.349299e+04,0.5635,-4.826701e+01,3.396243e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.164,303.711,2.693660e+04,3.161502e+04,0.5640,7.662579e+00,-1.279065e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.156,302.734,2.786458e+04,3.060870e+04,0.5645,3.981818e+01,-7.303748e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.148,301.758,2.715418e+04,3.282368e+04,0.5650,-6.129019e+00,5.745263e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.140,300.781,2.853688e+04,2.914110e+04,0.5655,8.702806e+00,-6.099062e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.132,299.805,2.741630e+04,2.775921e+04,0.5660,-2.515753e+01,-4.367607e-01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.124,298.828,2.890481e+04,3.115458e+04,0.5665,2.974860e+01,1.280239e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.116,297.852,2.732647e+04,2.757739e+04,0.5670,-2.826845e+01,2.245000e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.109,296.875,2.781714e+04,2.640582e+04,0.5675,-1.498800e+01,-6.389315e-01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.101,295.898,2.742356e+04,2.501318e+04,0.5680,1.561624e+01,4.603229e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.093,294.922,2.700150e+04,2.541216e+04,0.5685,4.110909e-01,-3.525829e-02
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.085,293.945,2.743134e+04,2.217992e+04,0.5690,3.178418e+01,-4.896706e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.077,292.969,2.915703e+04,2.772170e+04,0.5695,1.030075e+01,-6.947369e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.069,291.992,2.655067e+04,2.464535e+04,0.5700,-2.498998e+01,-7.211827e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.061,291.016,2.687489e+04,2.447405e+04,0.5705,-1.541272e+01,-2.634360e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.053,290.039,2.681919e+04,2.265476e+04,0.5710,1.892696e+01,1.963189e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.045,289.062,2.436590e+04,2.217461e+04,0.5715,-3.690519e+00,-9.163211e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.037,288.086,2.607883e+04,2.224592e+04,0.5720,-9.823215e+00,1.320466e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.029,287.109,2.613652e+04,2.089131e+04,0.5725,-3.033451e+01,-1.581980e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.021,286.133,2.664159e+04,2.081651e+04,0.5730,-2.975829e+01,6.576525e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.013,285.156,2.678385e+04,1.880097e+04,0.5735,-8.497087e+00,-1.247092e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,7.006,284.180,2.683150e+04,1.905414e+04,0.5740,-1.630643e+00,-2.321617e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.998,283.203,2.822607e+04,2.014109e+04,0.5745,-9.865917e+00,-2.135055e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.990,282.227,2.313024e+04,1.804220e+04,0.5750,2.965881e+01,5.099397e-01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.982,281.250,2.401352e+04,1.606749e+04,0.5755,3.998453e+01,-8.429800e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.974,280.273,2.760826e+04,1.930924e+04,0.5760,-1.691699e+01,-7.439461e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.966,279.297,2.638609e+04,1.675482e+04,0.5765,-5.217251e+01,-1.949343e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.958,278.320,2.539753e+04,1.629929e+04,0.5770,-6.338444e-01,2.140429e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.950,277.344,2.540221e+04,1.692241e+04,0.5775,-1.839355e+01,-5.701585e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.942,276.367,2.484822e+04,1.548167e+04,0.5780,1.943351e+01,5.830940e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.934,275.391,2.600274e+04,1.462150e+04,0.5785,2.246436e+01,-5.040636e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.926,274.414,2.571209e+04,1.097447e+04,0.5790,-1.710463e+01,3.702414e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.918,273.437,2.703392e+04,1.204857e+04,0.5795,-5.499487e+00,2.415223e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.910,272.461,2.685131e+04,1.188981e+04,0.5800,5.834269e+01,-1.008420e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.903,271.484,2.551305e+04,8.390498e+03,0.5805,5.788102e+00,1.157719e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.895,270.508,2.538251e+04,1.035218e+04,0.5810,5.997751e+01,4.142953e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.887,269.531,2.764277e+04,9.300606e+03,0.5815,8.616971e+00,-1.777712e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.879,268.555,2.344392e+04,6.943071e+03,0.5820,-7.772210e+00,-6.021895e-01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.871,267.578,2.581366e+04,1.037145e+04,0.5825,4.464440e+01,3.549334e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.863,266.602,2.466973e+04,6.735700e+03,0.5830,-3.280016e+01,-6.664294e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.855,265.625,2.486431e+04,7.384887e+03,0.5835,1.249440e+01,-1.803059e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.847,264.648,2.728264e+04,6.191062e+03,0.5840,3.630933e+01,5.630144e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.839,263.672,2.369927e+04,6.586832e+03,0.5845,-2.117926e+01,-9.152779e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.831,262.695,2.523882e+04,7.908924e+03,0.5850,-2.132033e+01,3.819005e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.823,261.719,2.620110e+04,4.879975e+03,0.5855,-3.779380e+01,-1.273372e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.815,260.742,2.587286e+04,5.578692e+03,0.5860,-3.609238e+01,-1.862504e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.807,259.766,2.482967e+04,3.871286e+03,0.5865,5.399704e+01,-3.436302e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.800,258.789,2.694004e+04,5.971939e+03,0.5870,2.889550e+01,7.020638e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.792,257.812,2.506296e+04,2.730757e+03,0.5875,-3.403404e+01,1.154414e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.784,256.836,2.524281e+04,1.005343e+03,0.5880,-1.726722e+01,-1.359275e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.776,255.859,2.736441e+04,1.140003e+03,0.5885,-1.030429e+01,4.929930e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.768,254.883,2.438212e+04,4.048359e+02,0.5890,-2.499102e+00,7.013186e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.760,253.906,2.616512e+04,1.008008e+03,0.5895,-5.278454e+01,-2.367391e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.752,252.930,2.643067e+04,1.822880e+03,0.5900,3.303349e+01,1.311409e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.744,251.953,2.648069e+04,1.216976e+03,0.5905,-2.559315e+01,-4.134958e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.736,250.977,2.732981e+04,1.157875e+03,0.5910,3.402171e+01,2.040063e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.728,250.000,2.684775e+04,-1.861901e+03,0.5915,-2.565166e+01,-7.649715e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.720,249.023,2.431231e+04,-1.540532e+03,0.5920,3.385450e+01,-2.470055e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.712,248.047,2.759126e+04,-1.964800e+03,0.5925,-1.832321e+01,-2.107629e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.704,247.070,2.496953e+04,-3.000230e+03,0.5930,-4.695919e+01,-1.938310e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.697,246.094,2.683241e+04,-1.620650e+03,0.5935,-4.366837e+01,2.060811e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.689,245.117,2.661632e+04,-2.830539e+03,0.5940,-1.162210e+00,5.775743e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.681,244.141,2.723824e+04,-2.992904e+03,0.5945,-1.778803e+01,-3.353332e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.673,243.164,2.644037e+04,-3.028553e+03,0.5950,2.985885e+01,-6.883775e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.665,242.187,2.240235e+04,-5.775828e+03,0.5955,-3.563413e+01,-2.797042e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.657,241.211,2.514481e+04,-4.911749e+03,0.5960,3.810473e+01,-2.907245e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.649,240.234,2.551158e+04,-5.780853e+03,0.5965,-5.906057e+00,-1.469129e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.641,239.258,2.403682e+04,-1.001737e+04,0.5970,4.060244e+01,-9.848366e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.633,238.281,2.520088e+04,-6.132066e+03,0.5975,3.240170e+01,1.726419e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.625,237.305,2.694715e+04,-7.427862e+03,0.5980,1.748155e+01,1.483830e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.617,236.328,2.876579e+04,-4.862879e+03,0.5985,-4.441083e+00,-2.721885e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.609,235.352,2.722590e+04,-7.076721e+03,0.5990,5.218098e+01,-4.233443e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.601,234.375,2.410652e+04,-7.978609e+03,0.5995,-9.054705e+00,2.744985e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.594,233.398,2.751707e+04,-1.083387e+04,0.6000,3.051818e+01,-1.502878e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.586,232.422,2.819859e+04,-8.314457e+03,0.6005,-2.740224e+01,-1.414517e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.578,231.445,2.722913e+04,-1.082120e+04,0.6010,-2.919914e+01,5.777638e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.570,230.469,2.459685e+04,-1.129814e+04,0.6015,2.781423e+01,-3.472301e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.562,229.492,2.821255e+04,-1.144485e+04,0.6020,1.128738e+00,2.387467e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.554,228.516,2.474937e+04,-1.297802e+04,0.6025,2.401619e+01,-4.694613e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.546,227.539,2.681781e+04,-1.180622e+04,0.6030,-1.151282e+01,-1.817179e-01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.538,226.562,2.956746e+04,-1.240442e+04,0.6035,-4.325910e+01,2.107029e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.530,225.586,2.831245e+04,-1.223458e+04,0.6040,3.498086e+01,3.688031e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.522,224.609,2.788236e+04,-1.544359e+04,0.6045,1.279264e+01,-2.328298e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.514,223.633,2.950235e+04,-1.484354e+04,0.6050,6.667491e+00,2.110563e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.506,222.656,2.824290e+04,-1.628316e+04,0.6055,-1.164126e+01,-6.999069e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.498,221.680,2.500066e+04,-1.458300e+04,0.6060,-1.315031e+01,-5.423514e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.491,220.703,2.753774e+04,-1.972112e+04,0.6065,1.586537e+01,-3.587011e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.483,219.727,2.887521e+04,-1.741797e+04,0.6070,-4.523557e+00,-2.062029e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.475,218.750,2.739032e+04,-1.776854e+04,0.6075,-8.651508e+00,1.682608e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.467,217.773,2.662458e+04,-1.797767e+04,0.6080,-2.595282e+00,3.224742e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.459,216.797,2.786297e+04,-2.131088e+04,0.6085,1.611592e+01,4.777331e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.451,215.820,2.967745e+04,-1.719088e+04,0.6090,6.461196e-01,-3.444590e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.443,214.844,2.724196e+04,-1.883021e+04,0.6095,2.129449e+01,1.975155e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.435,213.867,3.050809e+04,-2.070039e+04,0.6100,2.248930e+01,7.849265e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.427,212.891,2.875487e+04,-1.955704e+04,0.6105,1.356306e+01,1.833558e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.419,211.914,3.099357e+04,-1.864720e+04,0.6110,3.234356e+00,2.851182e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.411,210.937,2.896844e+04,-2.315471e+04,0.6115,1.099987e+01,4.367414e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.403,209.961,3.100874e+04,-2.008263e+04,0.6120,-2.677026e+01,-2.600925e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.395,208.984,3.080863e+04,-2.227728e+04,0.6125,1.828644e+01,-3.595532e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.388,208.008,3.035472e+04,-2.377226e+04,0.6130,-1.854278e+01,2.871925e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.380,207.031,3.025999e+04,-2.438912e+04,0.6135,2.714491e+01,-3.967322e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.372,206.055,2.885102e+04,-2.481628e+04,0.6140,-2.360045e+01,6.184627e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.364,205.078,3.215323e+04,-2.611563e+04,0.6145,-1.965233e+01,-9.242450e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.356,204.102,3.224416e+04,-2.603124e+04,0.6150,-4.217414e+01,8.564116e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.348,203.125,3.157161e+04,-2.388104e+04,0.6155,3.666264e+01,2.621639e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.340,202.148,3.185833e+04,-2.604693e+04,0.6160,4.728171e+01,-3.731828e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.332,201.172,3.323760e+04,-2.843571e+04,0.6165,5.099013e+01,1.387044e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.324,200.195,3.383895e+04,-2.856039e+04,0.6170,-9.581342e+00,4.537454e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.316,199.219,3.514226e+04,-2.986001e+04,0.6175,1.618506e+01,-5.841595e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.308,198.242,3.231256e+04,-2.941052e+04,0.6180,5.469713e+01,1.061113e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.300,197.266,3.565498e+04,-2.789583e+04,0.6185,-3.875367e+01,-1.480109e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.292,196.289,3.588991e+04,-2.767304e+04,0.6190,6.222889e+01,2.102747e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.285,195.312,3.480223e+04,-2.715711e+04,0.6195,6.726492e+01,9.052287e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.277,194.336,3.732735e+04,-3.054783e+04,0.6200,-1.736099e+01,-2.270577e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.269,193.359,3.853100e+04,-3.065221e+04,0.6205,7.497666e-01,-3.248177e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.261,192.383,3.699695e+04,-3.073491e+04,0.6210,3.532498e+00,5.247599e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.253,191.406,3.925211e+04,-2.780717e+04,0.6215,-1.962538e+00,-1.340204e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.245,190.430,3.746827e+04,-2.872258e+04,0.6220,3.025260e+00,2.183963e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.237,189.453,3.752440e+04,-3.147335e+04,0.6225,3.669702e+01,-2.748840e-01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.229,188.477,3.878534e+04,-3.049798e+04,0.6230,2.176824e+00,8.009669e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.221,187.500,3.654064e+04,-2.877249e+04,0.6235,-1.371077e+01,3.080427e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.213,186.523,3.707006e+04,-2.879115e+04,0.6240,1.318412e+01,-1.341474e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.205,185.547,3.897423e+04,-2.823986e+04,0.6245,-1.986110e-02,-2.941867e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.197,184.570,3.880390e+04,-3.071944e+04,0.6250,-2.551448e+01,2.090684e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.189,183.594,4.040867e+04,-2.995238e+04,0.6255,1.331402e+01,4.253598e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.182,182.617,3.999379e+04,-2.762129e+04,0.6260,-1.077188e+01,-3.025125e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.174,181.641,3.916135e+04,-3.089758e+04,0.6265,8.702034e+00,-1.112001e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.166,180.664,3.762991e+04,-2.916649e+04,0.6270,4.324726e+00,-2.013247e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.158,179.687,3.874872e+04,-2.930494e+04,0.6275,-1.715043e+01,6.652299e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.150,178.711,4.065388e+04,-3.074708e+04,0.6280,-1.733836e+01,-1.761844e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.142,177.734,3.843136e+04,-2.970962e+04,0.6285,-4.451273e+01,7.523986e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.134,176.758,3.789664e+04,-2.797238e+04,0.6290,1.792716e+00,6.014399e+01
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.126,175.781,3.767184e+04,-3.142546e+04,0.6295,6.220231e+00,5.715923e+00
0,"ANON_STEAM_8513638497563320.dcm","ANON_3347829384","VL_SPEC_T2_TE54",9000.00,54.00,6.118,174.805,3.797504e+04,-2.915076e+04,0.6300,-3.289895e+01,4.980922e+01
